node_id,video_id,title,views,likes,comments,timestamp,category_id,category_name,source_type
397,djZqwjmWO54,풍무대성N 학원 중2과학) 3단원 태양계_태양계의 구성_태양편 (개념 정리),0,0,0,1747137608,27,Unknown,키워드:학원
398,0W5Q8wO_9dw,"-(아/어/해) 가지고 ~ ""Karena"" #soalepstopik #한국어학원 #koreanlanguage #korean",553,38,7,1747137608,24,Unknown,키워드:학원
399,gNOcKM-i4lw,유스실용음악학원 지코 - 사랑이었다 (Feat. 루나 of f(x)) (드럼 유미진),8,0,0,1747137608,10,Music,키워드:학원
400,b8NuJyeN11g,정신 차린 바람둥이,572145,5878,549,1747159202,24,Unknown,전체인기
401,6_8wlcJVg4g,[LOL] 프레이 루시안 : 상혁이한테 사랑받는 법 (Feat. T1 Faker 바텀듀오),152074,1163,92,1747159203,20,Gaming,게임인기
402,5fZwiWvvd-A,개꿀잼 보장ㅋㅋ 땅없으면 죽는 게임! 다굴당하는 집사?! (로블록스 색상 게임),231239,2857,940,1747159203,20,Gaming,게임인기
403,BmOvvMEqUag,[진짜임]프로게이머 테스트 보고왔습니다.,103595,2151,285,1747159203,20,Gaming,게임인기
404,4SL2vZYWCIw,"따서 갚으면 되는 거 아니야? [팡이요,  메이플스토리]",138280,708,107,1747159203,20,Gaming,게임인기
405,kV7HN9bOpBc,그 시절 템 생각나는 몸체 선봉카이저,115733,1059,86,1747159203,20,Gaming,게임인기
406,53jaQfx_0Q4,먼친구 드시라고 3만번째 말씀드립니다.. 여러분 제발 부탁입니다..,131164,918,166,1747159203,20,Gaming,게임인기
407,psJ_lbi-q8s,[ 불도그 LIVE 생방송 5/12 ] 리니지m 리부트 월드렉이나 고쳐주세요!!,134924,3264,22,1747159203,20,Gaming,게임인기
408,z3qPCrE2BAo,한국을 겨냥한 드론 100만대 이상! 중국이 드론 캐리어로 한국을 공격하면 벌어지는 일!,162410,3617,300,1747159203,24,Unknown,게임인기
409,DcchDbvBVaU,도파민 미친듯이 터진 레전드 게임ㄷㄷ 설마 이걸 역전해?!,94068,799,114,1747159203,20,Gaming,게임인기
410,Gew3jpK_5O8,일상생활 최고의 카페 음악 🎧 Relaxing Cafe Music 📌 오월 십이일,20710,1177,11,1747159203,10,Music,키워드:일상
411,Zy0e1qb-Cs4,미스터리 수사반 시즌2 새로운 에피소드 예고편,119051,14841,2114,1747159203,20,Gaming,게임인기
412,lXPcJtmNNiw,대한민국 부자 연예인 순위 1위~7위를  알아보자!,2097,5,1,1747159204,22,Unknown,키워드:연예인
413,KEYqigEIUuc,중년코디 이정도는 입어 ·주세요 린넨소재  편하고 세련되게 시원한 여름코디  010 2833 5085  문자주세요,1301,39,18,1747159205,22,Unknown,키워드:코디
414,YUej8p3O-X4,60대여성 우아하고 고급스런 엣지있는 코디 #중년여성봄코디 #fashion #데일리룩코디 #패션 #50대여성옷,1632,0,0,1747159205,26,Unknown,키워드:코디
415,8t4CN5TvLko,모델하울의 철야의노래&샤인포스 yellow rose,29,0,0,1747159206,20,Gaming,키워드:하울
416,s-4RCYibAgI,금속공예과전공의 악세사리•소품 찐템 하울,3095,141,26,1747159206,22,Unknown,키워드:하울
417,t99t-4mL0Ig,[UNBOXING] 테무깡을 낋여오거라..𖤐｜20만원어치 테무 하울 📦｜테무깡｜테무 언박싱｜테무 추천템｜일상용품｜덕질템｜뷰티템｜의류｜가방,119,4,0,1747159206,22,Unknown,키워드:하울
418,W_dzlZJtuxw,모델하울의샤인포스트&철야의노래 ㅡgetyounack,23,0,0,1747159206,20,Gaming,키워드:하울
419,kgGUxEt1H14,올해 첫 페어를 다녀오다!! 서일코 하울🫶🏻,4,0,0,1747159206,22,Unknown,키워드:하울
420,4Nogri6_REQ,📚책하울(사연있는) + 📦언박싱(교보문고 프레스티지 라운지 키트),116,0,2,1747159206,26,Unknown,키워드:하울
421,EgQalWNKLLY,짝퉁버전#하울,2,0,0,1747159206,22,Unknown,키워드:하울
422,iUGbhWx6iX4,[하울교회] 2025년 5월 13일 새벽 말씀묵상 / 스 2:1~18,31,1,0,1747159206,27,Unknown,키워드:하울
423,UzCegTnWv5Q,"10년의 기다림, 도재욱 생애 첫 ASL결승 도전 최종 결말은? [ASL 시즌19 4강 A조 도재욱vs이재호 7경기]",120325,3579,1681,1747180803,20,Gaming,게임인기
424,Ci8jUTv7ZWo,드디어 올게 왔다,175036,1034,87,1747180803,20,Gaming,게임인기
425,Wkz34XZI14g,겹친 '알문자세'들 나락보내깈ㅋㅋㅋㅋ,144237,1243,66,1747180803,20,Gaming,게임인기
426,oVsHn9Ce0dA,"""아무 말도 하지마!"" 상펠다운 탈출을 위해 이상호 자아를 없애버리는 버돌..!",287339,1836,390,1747180803,20,Gaming,게임인기
427,bAm_Vi1rlOM,생긴 게 뭔가 이상한 곡괭이 타이쿤 ㅋㅋㅋㅋ(마인크래프트),104821,2484,107,1747180803,20,Gaming,게임인기
428,w8vyC2i7-hQ,배그 반동이 없는 7탄 AR 총,161495,2201,260,1747180803,20,Gaming,게임인기
429,5x7vucotd4M,홍구에게 치킨딴거 자랑하던 상대 ... 두들겨맞고나서야 사태파악을 하는데? ㅋㅋㅋㅋㅋ,105867,1353,310,1747180803,20,Gaming,게임인기
430,Zh_LQx3bTs0,181cm 41kg 이렇게 마른사람은.. 처음입니다,1640761,18299,1720,1747180803,22,Unknown,전체인기
431,-DVehvMzPFg,[비트토렌트 속보] 📣 5월16일. 아침에 일어나자마자 무조건 거래소부터 키세요!!📣 🔥 재단 공식 입장 발표!!🔥  ⚠️매매 시 절대 시청!!⚠️,1395,5,0,1747180804,26,Unknown,키워드:속보
432,tNl3x7DsvWM,[시공테크 주가전망] 긴급 속보! 지금 당장 '여기'서 쓸어 담아야 합니다 한덕수 안 끝났습니다 선대위원장 확정나옵니다 물량 절대 털리지 마세요 #시공테크 #시공테크주가 #한덕수,2213,291,0,1747180804,27,Unknown,키워드:속보
433,hJhRJL5ozX8,"[🔴속보] '美관세 직격' 애플, 아이폰 가격인상 검토 / 연합뉴스TV(YonhapnewsTV)",15987,148,1,1747180804,25,News & Politics,키워드:속보
434,gxajZjp6YzE,"[속보] 김문수, 이재명과 지지율 격차 좁혔다ㅣ난처해진 이병태 [매주 화 오후 2시, 권미란의 '정치·경제 미슐랭']",15690,1609,39,1747180804,25,News & Politics,키워드:속보
435,Wz9ny7WbrsU,"[무뎅코인 속보] 📣 금요일 아침 ""무조건"" 메모해두셔야 합니다.📣 🔥 국내 기업과 M&A 발표!? 🔥  ⚠️매매 시 절대 시청!!⚠️",2425,10,0,1747180804,26,Unknown,키워드:속보
436,ur105WaZPp8,[🔴속보] 새카만 연기 가득…이천 물류창고 화재｜창고 내 178명…인명피해 확인 안돼 / 연합뉴스TV(YonhapnewsTV),27183,156,1,1747180804,25,News & Politics,키워드:속보
437,NQR64-7h8IY,"🔴속보 | 홍준표 지지모임, 이재명 지지선언 기자회견 ""내란죄 사형! 진정한 보수!"" (feat. 이언주) | SBS 대선 실시간 LIVE",129819,1187,61,1747180804,25,News & Politics,키워드:속보
438,CKN-k_n7uEA,"[속보] 이천 물류센터 대형 화재, 대응 2단계 발령…소방인력 130여 명 투입, 인명피해 여부 확인 중 / YTN",255111,1111,65,1747180804,25,News & Politics,키워드:속보
439,zWDNjo1ftwg,이곳수목원#맨꼭대기에  자리잡고있는 종~#옛날 학교종이 땡땡땡~!! 그종??,660,5,0,1747180805,22,Unknown,키워드:학교
440,YWjD9TurYMg,데이지 신나라 때문에 급식왕학교 떠나다?! (ft.데이지 전학가다),65570,1148,196,1747180805,23,Unknown,키워드:학교
441,4YxsOVz16bM,"[기업INSIDE]코난테크, 추론형 통합 AI 모델 공개…""국내 유일"" / 머니투데이방송 (뉴스)",280,8,0,1747180806,25,News & Politics,키워드:테크
442,6ZF29bJFEGo,테크인코리아 업소용 무 분쇄기,8,0,0,1747180806,22,Unknown,키워드:테크
443,7Uj_QJpmZmk,"#신성델타테크 ] 속보 일본 특허청 2개월 연기 충격! 미치겠다 특허 언제되나 #신성델타테크주가전망 ""이 날 "" #신성델타테크주가 방향성 터집니다 지금 이렇게만 대응하세요 필수시청",293,40,11,1747180806,26,Unknown,키워드:테크
444,-LGQVeuEKh8,[03-04회 하이라이트] 아빠..? 내가 아빠?? [24시 헬스클럽] | KBS 방송,1773,46,3,1747180807,24,Unknown,키워드:헬스
445,2o1B7llFk5o,빨무에서는 절대 안 진다고 도발하는 상대를 벙커로 숨도 못 쉬게 감금시켜본다면?ㅋㅋ,231578,1999,176,1747212301,20,Gaming,게임인기
446,XixkTyJQkiU,(ENG SUB) [코멘터리] 이것도 애드리브라고?!🫢 사랑과 리스펙이 흐르는 TMI 비하인드 썰 털이📣 | 약한영웅 Class 2,447893,23893,719,1747212301,24,Unknown,전체인기
447,yoLaV_oPuU8,딸의 한국 신혼집을 처음 보시고 바로 여기 살고 싶다는 독일 장인장모님..,341796,17810,314,1747212301,22,Unknown,전체인기
448,KaVC81mtbS4,이익준의 '응급' 소식을 듣고 달려온 채송화! (+질투하는 손지윤) #언젠가는슬기로울전공의생활 EP.10 | tvN 250511 방송,1604528,15701,763,1747212301,24,Unknown,전체인기
449,hUtnGbYIWxA,[전지적 독자 시점] 티저 예고편,563179,2926,1469,1747212301,1,Unknown,전체인기
450,28wawdBsXSc,10CM with Joo Woojae (10CM with 주우재) - To Reach You (너에게 닿기를) | Show! MusicCore | MBC250510방송,730560,24319,1469,1747212301,10,Music,전체인기
451,YKVoEm1FJWY,충북반도체고등학교 뷰 와우 이런학교도 있네요 반도체 학교  25.5.13  충북 음성군 금왕읍 금석리 103번지,1159,2,1,1747212302,22,Unknown,키워드:학교
452,c2nwX8MZP9Y,어버이주일 진천중앙교회 청춘학교 운영위원 특순 하나님께 영광을 돌립니다 수고하셨습니다 #한기박 구독 좋아요 눌러 주시면 감사하겠습니다,1071,10,0,1747212302,27,Unknown,키워드:학교
453,6IR07EyPQbM,"어느 대학 포기하고, 연세대학교 선택하셨나요?",8211,69,7,1747212302,27,Unknown,키워드:학교
454,DFrQnrkXP9U,람원교회 늘푸른학교 생중계 [2025-05-13],80,8,0,1747212302,29,Unknown,키워드:학교
455,LjCoHWL3cME,izna (이즈나) 'TIMEBOMB 타임밤' 2025 원광대학교 축제 | 250513,3928,358,26,1747212302,10,Music,키워드:학교
456,Gj2g7IXkIJo,[이슈] 미얀마 군정 또 '말뿐인 휴전'…학교 폭격 어린이 등 20여 명 사망/규모 7.7 강진 진앙 근처 사가잉에 폭격/2025년 5월 13일(화)/KBS,2478,5,0,1747212302,25,News & Politics,키워드:학교
457,R004xjNgubM,🔥모여라🔥학교끝났다 #더점타 #잼못타 #급못타 #빡종타 #트못타 #로블록스 #터치 #떡상,27531,105,3,1747212302,20,Gaming,키워드:학교
458,kPbW8wqshs0,일상생활 최고의 카페 음악 🎧 Relaxing Cafe Music 📌 오월 십삼일,22437,970,0,1747212303,10,Music,키워드:일상
459,ejgI7amffs4,🇵🇭 마닐라 🇵🇭 내도 가수다 시즌 2 | 일상 리셋 & 먹방 & 소통 & 상담 |⭐️20250513⭐️|,3785,52,0,1747212303,24,Unknown,키워드:일상
460,WJ7UKUfaKjc,[FULL] 설렘을 한 스푼 더한 아이돌 아카데미 ✨HITGS(힛지스)✨와 보내는 짜릿한 이 시간💝 | 친한친구 이현입니다 | MBC 250513 방송,1885,93,2,1747212304,10,Music,키워드:아이돌
461,4WuHyKMvFnU,밈을 모르면 생기는 일ㅋㅋ #아이돌 #kpop #shrots,401329,6985,100,1747212304,24,Unknown,키워드:아이돌
462,iWqkqQCwpB4,❤️여름신상 스타일 코디법❤️5월13일 실시간방송🌿 베이직스토리101 #스타일링 #코디법 #여름옷추천 #여름코디 #여성옷코디 #의류 #쇼핑 #여름 #여름신상 #여름코디법,3797,68,0,1747212304,24,Unknown,키워드:코디
463,b3iz0YBJr1U,따라만 입어도 되는! 호감 200% 상승 5월 여름 코디,18533,289,22,1747212304,26,Unknown,키워드:코디
464,5c_w6C2nCdw,[이슈] MG손해보험 사실상 폐업…120만 명 보험 계약은 어디로?/2025년 5월 13일(화)/KBS,157616,604,35,1747212305,25,News & Politics,키워드:이슈
465,bkie7ZbjGcc,"[이슈] ""요즘 세상에 돼지국밥이 7천 원?"" 꿋꿋이 지켜온 '착한 가격'…고물가에 '한숨만'/2025년 5월 13일(화)/KBS",5906,34,3,1747212305,25,News & Politics,키워드:이슈
466,WRzRVxZqhf4,논란의 듀오,400493,4140,854,1747224003,20,Gaming,게임인기
467,NkHxCarYz0M,본캐 다 팔고 새팀 제작 했습니다,65396,527,123,1747224003,20,Gaming,게임인기
468,ozOXWFpa7IM,기적의 자무마녀 [클래시로얄] [June],78343,1333,183,1747224003,20,Gaming,게임인기
469,NwF92y8uuj8,외노자들의 충격적인 한국살이 이야기 (타스만 차박) - 양양 (상),373662,9804,1241,1747224003,19,Unknown,전체인기
470,n8Ycb_kjY2o,이강인이 후보로 밀린 이유,517040,8503,2164,1747224003,17,Unknown,전체인기
471,Q1eynUo4KT0,5월 #지리산 #벽소령 #묵선 #드러머 #여행 #토요산만디 #산사랑 #트로트 #주현미 #그정을어이해요,613,6,0,1747224004,10,Music,키워드:여행
472,9ruAi3U5JkM,송가인#진정인가요#밀양#여유로운#여행,515,4,0,1747224004,22,Unknown,키워드:여행
473,Dl42xbGfTJs,김소연힐링음악여행 화목한전화노래방 함께해요~!,11908,355,15,1747224004,10,Music,키워드:여행
474,BObJ1X87ako,최근 한국 여행 온 해외 유명 유튜버가 새벽 1시에 서울 길거리 나왔다가 경악한 이유,24053,727,26,1747224004,25,News & Politics,키워드:여행
475,h53jsVu1sGM,두루미가 혼자 남아!  #마량에가고싶다 #임영웅 #songs #여행 #새 #두루미 #산촌 #shorts,1431,10,0,1747224004,22,Unknown,키워드:여행
476,-OeuVaOuijs,"[진격의 거인 1기 7화] 리뷰 해외 반응 리액션. Attack on Titan ep.7 react ""죽어버리고 나면 널 기억할 수조차 없어""",124,4,5,1747224005,1,Unknown,키워드:해외반응
477,5pv8imuwjGg,[해외감동사연]내가 대신 사과할게.. 한국에 미안해.. 어떻게 진심으로 사과하지? #해외감동사연 #감동 #해외반응,0,0,0,1747224005,22,Unknown,키워드:해외반응
478,qkFp9_olMpw,"[해외감동사연] 한국 수학여행온 대만 엘리트 수재들, 도착 5초 만에 얼어붙어 멘붕! 경악한 이유""",14611,883,16,1747224005,25,News & Politics,키워드:해외반응
479,MFkApj7TMYQ,“완전 몰입했어요 시간 순삭 ㅋㅋ” K-미스터리 로맨스 뜨거운 해외 반응,2468,110,2,1747224005,24,Unknown,키워드:해외반응
480,gLd_bL-Q1JU,바이낸스 파이코인 지갑개설 관련 해외반응 살펴보기!,1263,79,7,1747224005,28,Unknown,키워드:해외반응
481,jTdeEoNpKdg,일본반응 | 한국산 뚝배기(トゥッペギ)의 일본반응 모음#일본반응#해외반응#중국반응#외국인반응,322,27,3,1747224005,24,Unknown,키워드:해외반응
482,a8xgCDYYxs0,Twinkling Watermelon (반짝이는 워터멜론)  - EP 14 - Review/Reaction - 해외반응,50,10,0,1747224005,24,Unknown,키워드:해외반응
483,2Rx9CPHdO_0,[해외반응] 한국이 일본보다 나은 점이 무엇일까요?,1215,130,35,1747224005,20,Gaming,키워드:해외반응
484,V3hO7KD5CTk,[해외감동사연] 미국에서 초대박난 한국 이순신 영상! 역대급 시청률 81% 달성으로 난리난 미국 CNN 한국 특집 방송,0,0,0,1747224005,22,Unknown,키워드:해외반응
485,KyjclrNr2rE,"[시공테크 주가전망] 이재명 대장주 등극 예정! 저점찍고 주가 3배 상승 예정, 한덕수관련주에서 이재명관련주로 제자리 찾는다.",1606,6,0,1747224006,25,News & Politics,키워드:테크
486,j4w3j662GpY,"[신성델타테크 주가전망] 다음주 특허 기대해봐도!! 실적발표 결과 직후 주가 ""大 폭X"" 결국 신성은 승리한다!🔥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가",594,55,0,1747224006,26,Unknown,키워드:테크
487,f6yH99QG580,"[ 시공테크 ] ""긴급 속보""🔴주가 반등을 위해 새로운 테마 형성?!🔴이 세력의 이 자금이면 충분히 가능!! #시공테크 #정치테마주 #대선관련주 #한덕수 #한덕수관련주 #엔비디아",39,3,0,1747224006,27,Unknown,키워드:테크
488,VG9NXjTFENQ,주연테크 FHD 100Hz 화이트 모니터,1,0,0,1747224006,22,Unknown,키워드:테크
489,wGxN-Fpujzs,#초신성의 웅비 #신성델타테크 인생주식 #아이씨티케이 #시지메드텍 #CJ ENM # 넥슨게임즈 #아센디오 #다보링크 #이수스페셜티 #레이크머티리얼 #씨아이에스 #바른손 #KG모빌,2329,156,0,1747224006,24,Unknown,키워드:테크
490,p8zMEf1AqXA,[신성델타테크 주가전망] 실적 무시하면 안되는 이유! 묵묵부답 노답청! 초전도 시제품 출시 개봉박두! 기대하라!🔥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가,571,68,0,1747224006,26,Unknown,키워드:테크
491,fALMNdsISEA,"[신성델타테크] 초거대세력 5월 추가 매집 플랜 공개, 충격적 매수 이유 공개!#신성델타테크 #신성델타테크 주가전망 #퀀텀에너지연구소 #초전도체 #양자컴퓨터 #아이온큐",88,14,0,1747224006,27,Unknown,키워드:테크
492,C3kwvYQFSRo,"[한경글로벌마켓] 트럼프에 AI 협력 내민 사우디, 빅테크 '오일머니' 훈풍 부나ㅣ美 물가 상승률 50개월래 최저…미증시 반증세 날개달까",984,4,0,1747224006,25,News & Politics,키워드:테크
493,jg81At3yri0,Sushi Mukbang + Raw Shrimp Seafood + Balut + Clams + Quail Grilled 먹방 Eating Show w/ Michelle! ❤️,3191,251,0,1747224007,22,Unknown,키워드:먹방
494,bcIZcgUBhdw,ASMR MUKBANG | 시작하면 멈출 수 없음❗마라탕 먹방 2시간 풀코스 정주행 😇 직접 만든 마라탕 모음집 Spicy Malatang (Hot Pot) Compilation🔥,12585,0,59,1747224007,24,Unknown,키워드:먹방
495,NMTqI7N6YAM,분식파티!🥳 청년다방 차돌떡볶이 먹방 (ft. 마늘퐁닭) 버터갈릭감자튀김 경양식돈가스 김말이 치즈볼 Spicy Korean noodle tteokbokki Mukbang asmr,72823,2645,155,1747224007,24,Unknown,키워드:먹방
496,pCKBeRXbOgw,경희체력학원 1관 PST 경찰순환식체력 #경찰 #경찰체력 #경찰청 #경찰국 #경찰모드 #경찰헌법 #경찰관 #PST #경찰대 #경찰대편입 #경간부 #경찰간부 #경위공채 #노량진,844,1,1,1747224008,22,Unknown,키워드:학원
497,-1-ErT4zrpY,경희체력학원 1관 PST 경찰순환식체력 #경찰 #경찰체력 #pst #경시생 #경찰청 #경찰관 #경찰헌법 #경찰모드 #경찰대 #경찰대편입 #경간부 #경찰간부 #순환식체력 #경위공채,7240,6,1,1747224008,22,Unknown,키워드:학원
498,-J8CQwpmxYc,[성북 메가스터디학원] 2025년 한성여고 중간고사 내신분석 영어 설명회,0,0,0,1747224008,22,Unknown,키워드:학원
499,dxZhMqlEh_Q,영어 대화 따라하기 -- 실시간 온라인 영어학원 --,7560,195,0,1747224008,27,Unknown,키워드:학원
500,hP092xFmmUo,LEECHANGSUB 이창섭 [꽃이 되어줄게] - Special Clip,395710,8636,817,1747245603,24,Unknown,전체인기
501,dTwQTqguMAY,결국 퉁퉁퉁 사후르가 되어버렸다… 퉁퉁퉁 사후르 피하기ㅋㅋㅋㅋ,601694,9093,1554,1747245603,24,Unknown,전체인기
502,romUIomVxks,팀이 위기일 때 등장하는 '클러치의 신' 저라뎃 ㄷㄷㄷㄷ,107958,845,146,1747245604,20,Gaming,게임인기
503,9vmkGytc_i0,시청자 오더만 듣고 치킨 먹기,112946,2224,290,1747245604,20,Gaming,게임인기
504,9qD4DQBksSI,[LIVE] 리니지M '스탠바이M - 홈커밍 데이',164801,10373,61,1747245604,20,Gaming,게임인기
505,ChZkl-NcQ9M,본캐 초대박 났다 최고 OVR 떴다!!!!,124907,831,210,1747245604,20,Gaming,게임인기
506,LNdTkRoZc00,1n년 방송중 제일 많이 웃은사람,195552,2714,1452,1747245604,20,Gaming,게임인기
507,_whKyABJMJg,10대2로 절망적인 순간 판을 뒤집어버린 김된모식 제트,85704,1547,97,1747245604,20,Gaming,게임인기
508,bEm2P_RmQUc,백종원 또 논란,123243,1908,236,1747245604,20,Gaming,게임인기
509,dNkGCE_kurk,알파고의 전적에 흠집을 내고 복수할 기회도 안 준다고 도발하는 상대.. 거침없는 플레이에 곧바로 위기에 빠져버리고 마는데?ㄷㄷ,82338,1041,36,1747245604,20,Gaming,게임인기
510,kRNSW4k9V8E,2025 로스트아크의 근황과 망해가는 진짜 이유,322641,4003,1943,1747245604,20,Gaming,게임인기
511,PhsEOhEodnQ,[단독|최초] 베데스다 최종 입장 확인,356257,11442,2825,1747245604,20,Gaming,게임인기
512,feM5kWMzQjU,그라가스의 편견을 깨드리겠습니다. 챌린저 인생 최고의 탑 그라가스 게임 😱,109544,1363,269,1747245604,20,Gaming,게임인기
513,-nfnFsOuWAQ,쉔 체험기,444782,2780,335,1747245604,20,Gaming,게임인기
514,wAiJirOZ4pI,초반 중반 후반 뭘 할지 알수없는 리그끝판왕;; [ASL 시즌19 4강 B조 장윤철vs김민철 2경기],68661,561,41,1747245604,20,Gaming,게임인기
515,qAfnArw4ikI,"[이슈] 트럼프 ""중국시장 개방 성과""…시진핑과 통화 예고/중국 공장에 다시 미국의 주문…""우리가 승리했다""/2025년 5월 13일(화)/KBS",5978,16,2,1747245605,25,News & Politics,키워드:이슈
516,aaLxF3DKZ8E,[이슈] 78세 트럼프 또 졸았나? 꾸벅했다 ‘화들짝’…‘슬리피 조’ 놀리더니/2025년 5월 14일(수)/KBS,1236,14,0,1747245605,25,News & Politics,키워드:이슈
517,Q_TG1ZYvKwY,"[이슈] ""악마의 먼지, 순식간에 몰아쳤다…"" 유럽 곳곳 덮쳐 /2025년 5월 13일(화)/KBS",49298,208,2,1747245605,25,News & Politics,키워드:이슈
518,UqZXxnILUTs,[이슈] AI·기업·부처 축소…후보별 10대 공약은?/다시 떠오른 '검찰·사법개혁'…신뢰 회복 방안은?/2025년 5월 14일(수)/KBS,3344,28,18,1747245605,25,News & Politics,키워드:이슈
519,5YQAsstjioU,"[🔴이슈를 켜라] 민주, '출산 가산점' 공약 논란…김문수 ""미스 가락시장""·이준석 ""74살이 뭘 성장"" / 채널A",8600,33,3,1747245605,25,News & Politics,키워드:이슈
520,6UxMmOujR1E,[🔴이슈를 켜라] 이재명·김문수는 ‘박정희 마케팅’으로 표심 공략…일제히 TK 공략 / 채널A,20337,133,11,1747245605,25,News & Politics,키워드:이슈
521,1T5PmOLik6o,"[이슈] 일본, 치솟는 식비에 요양시설 운영난/2025년 5월 13일(화)/KBS",77398,287,10,1747245605,25,News & Politics,키워드:이슈
522,zhOHO8Vac1A,"💥마블, 썬더볼츠로 뭘 꾸미는 걸까💥｜《썬더볼츠*》 리뷰 떡밥 완전 분석 8편",11976,419,54,1747245607,1,Unknown,키워드:리뷰
523,0ArDClYq57U,데블스플랜2 5-6화 리뷰ㅣ히든룸의 정체와 강자들의 탈락,14663,60,279,1747245607,24,Unknown,키워드:리뷰
524,n9kDJr3HaGQ,BOYNEXTDOOR (보이넥스트도어) - l Feel Good #신곡 #아이돌 #보이넥스트도어,770,6,0,1747245609,10,Music,키워드:아이돌
525,-Pc1eMzhznE,#자갈치아지매 /#이혜리 /❤️학원🥁안복순님 연주입니다/무편집/테너색소폰/색소폰연주/대전조영수색소폰/🥁드럼/클라리넷학원 635 1300/#saxophone /#미스트롯/,14,8,11,1747245611,22,Unknown,키워드:학원
526,LBDhfT39h0Y,[키즈댄스 샤인댄스 강남키즈댄스/강남댄스학원 신사동댄스학원 압구정댄스학원]  아이브 - Attitude (by 엘리),6,0,0,1747245611,24,Unknown,키워드:학원
527,2Kl_jw0R8RA,#째즈  #명원장 #드럼학원 #서울뮤직타운 #알드럼 #음악유튜브 #음악채널 #drums #kpop #drummer,557,2,0,1747245611,22,Unknown,키워드:학원
528,XSFVrmgU4wA,[대한오토바이정비학원]스타트 모터 수리시 주의할점 . #오토바이정비 #바이크정비 #혼다 #가와사키 #나래바이크 #bikelife #오토바이정비학원 #두카티 #야마하 #스즈키,900,2,0,1747245611,27,Unknown,키워드:학원
529,fSH_I8YZLR0,[성북 메가스터디학원] 2025년 덕성여고 중간고사 내신분석 영어 설명회,9,0,0,1747245611,22,Unknown,키워드:학원
530,cDBDb2d2wfs,폭스,158692,1026,142,1747267204,20,Gaming,게임인기
531,bsiv1vZ-6UU,홍구한테 10승 찍고 잔다는 9연승 상대 ... 드디어 본진까지 밀고 승기를 잡았는데?,93333,1191,171,1747267204,20,Gaming,게임인기
532,m14z1XYgGM4,블럭에 들어가지네 ㅋㅋㅋ [라이벌],45577,1076,291,1747267204,20,Gaming,게임인기
533,PGgUZm4n0HE,13노목을 빌려달라는 제안,157234,712,162,1747267204,20,Gaming,게임인기
534,wfx2J0yGrUU,분명 랜덤 곡괭이 맵인데 뭔가 잘못됨 ㅋㅋㅋㅋㅋ(마인크래프트),120479,2493,128,1747267204,20,Gaming,게임인기
535,gYg51TSiTzU,삽질 (※30분 순삭),342751,6433,616,1747267204,20,Gaming,게임인기
536,JfemaUx4PMY,배달 라이더 폭행 발생,462481,2768,301,1747267204,20,Gaming,게임인기
537,JzAn2Uh6pCg,▣─▶ 릴게임추천 ◀─▣ 🐟 창공릴게임 💖 슬롯머신777 🌎 동경프로파칭코 🌷 야마토 🔮,0,0,1,1747267211,22,Unknown,키워드:게임추천
538,OIyQxFsjpnM,가장 많이 판매된 vr게임 추천 순위 TOP 5 쇼핑정보,0,0,1,1747267211,22,Unknown,키워드:게임추천
539,iS11zjOPuZk,▣─▶ 릴게임추천 ◀─▣ 🎅 무료릴게임 ⭐ 릴게임코리아 ☘️ 모바일릴게임 🏝️ 릴게임바다이야기 🥔,1,0,1,1747267211,22,Unknown,키워드:게임추천
540,4D92lxlxvps,"[신작 모바일게임 추천] 신박한 애니메이션 보드 게임 '때려눕혀라!' (Slap ‘em UP!) 플레이. 달무티, 포커 느낌 턴제 전략 PVP 겜 기대작 (출시예정 스팀 PC 겜)",256,8,3,1747267211,20,Gaming,키워드:게임추천
541,9vzMS34zKh0,로카솜 목공! 구독 눌러주세요 원하시는 게임 추천도 받아요 #챌린지 #roblox #편집대결 #로블록스 #잼못타 #로블계 #games #로블 #robloxedit #gaming,2,1,0,1747267211,22,Unknown,키워드:게임추천
542,1lws7KjqA_k,▣─▶ 릴게임추천 ◀─▣ 💚 릴게임바다이야기 🙀 파칭코야마토 🏓 온라인바카라 ⛱️ 오션파라다이스7 🔥,1,0,1,1747267211,22,Unknown,키워드:게임추천
543,_QQuIsQyrPY,이번에 시작&복귀하기 좋은 모바일게임 추천 - 신작부터 대형 이벤트까지 푸짐하게!,2364,38,9,1747267211,20,Gaming,키워드:게임추천
544,uo_rPvJ9rqk,재미있느 총 게임 추천 #눌러주세용 #로블록스 #구독부탁합니다 #좋아요댓글 #roblox #먹방 #로블계 #알고리즘떠라,139,0,0,1747267211,22,Unknown,키워드:게임추천
545,nRPL4OU9q0Y,릴게임 추천🙆환수율GOOD🐣통기계버전🎄PC/모바일🍠다양한 이벤트💚,0,0,0,1747267211,22,Unknown,키워드:게임추천
546,hKkyAC5k3ZQ,5월 할인 쉴틈없네🔥 플스 NEW 세일+특선 할인 게임 추천까지 총정리!!,19873,420,40,1747267211,20,Gaming,키워드:게임추천
547,rdaeyRP7Xkg,슬롯 릴게임알라딘 추천게임 예약해던다이 양탄자 시원시원하게 터져주네요 PC/모바일 모두 가능◀#릴게임#릴게임추천#릴게임사이트#릴게임알라딘,1,0,1,1747267211,22,Unknown,키워드:게임추천
